
SetupTitle, IdVg_Vd_par
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absId, absIg, absIs, gm
TestParameter, Function.User.Unit, A, A, A, S
TestParameter, Function.User.Definition, abs(Id), abs(Ig), abs(Is), diff(abs(Id))/diff(Vg)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -1
TestParameter, Output.Graph.XAxis.Right, 2
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, absId, gm, absIg, absIs
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 1E-15, 0, 1E-15, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.001, 1, 0.001, 0.001
TestParameter, Output.Graph.YAxis.Group, , , , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, false, true, false, false
TestParameter, Output.List.Data, Vg, Vd, Id, Is, Ig, absId, absIs, absIg, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/03/2025 15:42:41
MetaData, TestRecord.TestTarget, R[4]_D[5]_L[90]
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, !
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 5df0a6ec-93b6-4deb-8f8b-758103964ba7
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, gm, absIg, absIs
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, true, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, S, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, -3E-11, 1E-15, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.001, 0.00053, 0.001, 0.001
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=Vg, Direction=Double, Linear/Log=LINEAR, Start=-1 V, Stop=2 V, Step=25 mV, No. of Steps=121, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU3:HR, Name=Vd, Start=50 mV, Stop=1 V, Step=950 mV, No. of Steps=2, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=Vs, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vd	0.05,1	0.05	0.95	2
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Vd, Id, Is, Ig, absId, absIs, absIg, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, A, A, A, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, IdVg_Vd_par
Dimension1, 242, 242, 242, 242, 242, 242, 242, 242, 242
Dimension2, 2, 2, 2, 2, 2, 2, 2, 2, 2
DataName, Vg, Vd, Id, Ig, Is, absId, absIg, absIs, gm
DataValue, -1, 0.05, 4.0700000000000003E-13, 1.1250000000000002E-12, -1.9160000000000003E-12, 4.0700000000000003E-13, 1.1250000000000002E-12, 1.9160000000000003E-12, 
DataValue, -0.97500000000000009, 0.05, -1.1300000000000001E-13, 1.1750000000000001E-12, -2.436E-12, 1.1300000000000001E-13, 1.1750000000000001E-12, 2.436E-12, -1.1760000000000042E-11
DataValue, -0.95000000000000007, 0.05, 5.700000000000001E-14, 1.0850000000000001E-12, -1.896E-12, 5.700000000000001E-14, 1.0850000000000001E-12, 1.896E-12, -2.2399999999999981E-12
DataValue, -0.925, 0.05, -2.83E-13, 9.65E-13, -1.896E-12, 2.83E-13, 9.65E-13, 1.896E-12, 9.0399999999999922E-12
DataValue, -0.9, 0.05, -7.3E-14, 8.25E-13, -1.7960000000000002E-12, 7.3E-14, 8.25E-13, 1.7960000000000002E-12, -8.3999999999999933E-12
DataValue, -0.875, 0.05, 1.9700000000000002E-13, 1.5450000000000002E-12, -2.0160000000000003E-12, 1.9700000000000002E-13, 1.5450000000000002E-12, 2.0160000000000003E-12, 4.9599999999999966E-12
DataValue, -0.85000000000000009, 0.05, 3.7E-14, 1.385E-12, -2.026E-12, 3.7E-14, 1.385E-12, 2.026E-12, -6.4000000000000236E-12
DataValue, -0.82500000000000007, 0.05, -1.23E-13, 1.1650000000000002E-12, -2.226E-12, 1.23E-13, 1.1650000000000002E-12, 2.226E-12, 3.4399999999999975E-12
DataValue, -0.8, 0.05, -2.6300000000000004E-13, 1.235E-12, -2.406E-12, 2.6300000000000004E-13, 1.235E-12, 2.406E-12, 5.5999999999999963E-12
DataValue, -0.775, 0.05, -3.0000000000000002E-15, 1.105E-12, -2.1460000000000003E-12, 3.0000000000000002E-15, 1.105E-12, 2.1460000000000003E-12, -1.0399999999999993E-11
DataValue, -0.75, 0.05, 6.7E-14, 1.1650000000000002E-12, -2.406E-12, 6.7E-14, 1.1650000000000002E-12, 2.406E-12, 2.559999999999998E-12
DataValue, -0.72500000000000009, 0.05, 1.77E-13, 1.1650000000000002E-12, -2.386E-12, 1.77E-13, 1.1650000000000002E-12, 2.386E-12, 4.4000000000000152E-12
DataValue, -0.70000000000000007, 0.05, 2.17E-13, 1.235E-12, -2.506E-12, 2.17E-13, 1.235E-12, 2.506E-12, 1.5999999999999988E-12
DataValue, -0.675, 0.05, -1.4300000000000002E-13, 1.335E-12, -2.306E-12, 1.4300000000000002E-13, 1.335E-12, 2.306E-12, -2.9599999999999967E-12
DataValue, -0.65, 0.05, -5.3E-14, 1.055E-12, -2.3960000000000003E-12, 5.3E-14, 1.055E-12, 2.3960000000000003E-12, -3.5999999999999976E-12
DataValue, -0.625, 0.05, -2.6300000000000004E-13, 1.0350000000000001E-12, -2.1660000000000003E-12, 2.6300000000000004E-13, 1.0350000000000001E-12, 2.1660000000000003E-12, 8.3999999999999949E-12
DataValue, -0.6, 0.05, 4.7E-14, 9.3500000000000016E-13, -2.0160000000000003E-12, 4.7E-14, 9.3500000000000016E-13, 2.0160000000000003E-12, -8.6399999999999939E-12
DataValue, -0.57500000000000007, 0.05, 1.87E-13, 1.1750000000000001E-12, -2.0660000000000003E-12, 1.87E-13, 1.1750000000000001E-12, 2.0660000000000003E-12, 5.6000000000000206E-12
DataValue, -0.55, 0.05, -3.53E-13, 1.1350000000000001E-12, -2.0960000000000004E-12, 3.53E-13, 1.1350000000000001E-12, 2.0960000000000004E-12, 6.6399999999999943E-12
DataValue, -0.525, 0.05, -3.3000000000000005E-14, 1.255E-12, -1.9660000000000003E-12, 3.3000000000000005E-14, 1.255E-12, 1.9660000000000003E-12, -1.2799999999999989E-11
DataValue, -0.5, 0.05, -1.63E-13, 1.1350000000000001E-12, -2.386E-12, 1.63E-13, 1.1350000000000001E-12, 2.386E-12, 5.1999999999999956E-12
DataValue, -0.47500000000000003, 0.05, -8.3000000000000012E-14, 1.105E-12, -2.046E-12, 8.3000000000000012E-14, 1.105E-12, 2.046E-12, -3.2000000000000041E-12
DataValue, -0.45, 0.05, -9.3000000000000008E-14, 1.045E-12, -2.056E-12, 9.3000000000000008E-14, 1.045E-12, 2.056E-12, 3.9999999999999946E-13
DataValue, -0.42500000000000004, 0.05, 2.17E-13, 8.050000000000001E-13, -2.106E-12, 2.17E-13, 8.050000000000001E-13, 2.106E-12, 4.9600000000000063E-12
DataValue, -0.4, 0.05, 1.77E-13, 1.0250000000000002E-12, -2.1460000000000003E-12, 1.77E-13, 1.0250000000000002E-12, 2.1460000000000003E-12, -1.5999999999999988E-12
DataValue, -0.375, 0.05, -1.83E-13, 1.205E-12, -2.2460000000000003E-12, 1.83E-13, 1.205E-12, 2.2460000000000003E-12, 2.3999999999999979E-13
DataValue, -0.35000000000000003, 0.05, -1.23E-13, 7.6500000000000007E-13, -2.406E-12, 1.23E-13, 7.6500000000000007E-13, 2.406E-12, -2.4000000000000031E-12
DataValue, -0.325, 0.05, -1.4300000000000002E-13, 7.4500000000000006E-13, -2.206E-12, 1.4300000000000002E-13, 7.4500000000000006E-13, 2.206E-12, 7.9999999999999992E-13
DataValue, -0.3, 0.05, 7.7E-14, 1.1650000000000002E-12, -2.2460000000000003E-12, 7.7E-14, 1.1650000000000002E-12, 2.2460000000000003E-12, -2.6399999999999984E-12
DataValue, -0.275, 0.05, 3.7E-14, 1.0350000000000001E-12, -2.086E-12, 3.7E-14, 1.0350000000000001E-12, 2.086E-12, -1.6000000000000021E-12
DataValue, -0.25, 0.05, 3.87E-13, 1.1350000000000001E-12, -2.206E-12, 3.87E-13, 1.1350000000000001E-12, 2.206E-12, 1.3999999999999989E-11
DataValue, -0.225, 0.05, 2.9700000000000005E-13, 1.3550000000000002E-12, -2.4460000000000003E-12, 2.9700000000000005E-13, 1.3550000000000002E-12, 2.4460000000000003E-12, -3.5999999999999996E-12
DataValue, -0.2, 0.05, 2.2700000000000002E-13, 1.4050000000000002E-12, -2.846E-12, 2.2700000000000002E-13, 1.4050000000000002E-12, 2.846E-12, -2.8000000000000018E-12
DataValue, -0.17500000000000002, 0.05, 1.2270000000000001E-12, 1.3650000000000001E-12, -3.666E-12, 1.2270000000000001E-12, 1.3650000000000001E-12, 3.666E-12, 4.0000000000000017E-11
DataValue, -0.15, 0.05, 3.797E-12, 8.5500000000000009E-13, -5.706E-12, 3.797E-12, 8.5500000000000009E-13, 5.706E-12, 1.0279999999999989E-10
DataValue, -0.125, 0.05, 9.747E-12, 1.095E-12, -1.1916E-11, 9.747E-12, 1.095E-12, 1.1916E-11, 2.3800000000000006E-10
DataValue, -0.1, 0.05, 2.3017000000000002E-11, 1.3250000000000001E-12, -2.4986E-11, 2.3017000000000002E-11, 1.3250000000000001E-12, 2.4986E-11, 5.3080000000000017E-10
DataValue, -0.075, 0.05, 5.4967000000000005E-11, 1.0250000000000002E-12, -5.6826000000000004E-11, 5.4967000000000005E-11, 1.0250000000000002E-12, 5.6826000000000004E-11, 1.2779999999999997E-09
DataValue, -0.05, 0.05, 1.35607E-10, 1.255E-12, -1.33976E-10, 1.35607E-10, 1.255E-12, 1.33976E-10, 3.2256000000000009E-09
DataValue, -0.025, 0.05, 3.11037E-10, 1.235E-12, -3.11186E-10, 3.11037E-10, 1.235E-12, 3.11186E-10, 7.0172E-09
DataValue, 0, 0.05, 7.13317E-10, 1.3150000000000002E-12, -7.16896E-10, 7.13317E-10, 1.3150000000000002E-12, 7.16896E-10, 1.60912E-08
DataValue, 0.025, 0.05, 1.53957E-09, 1.0250000000000002E-12, -1.50884E-09, 1.53957E-09, 1.0250000000000002E-12, 1.50884E-09, 3.305012E-08
DataValue, 0.05, 0.05, 3.28637E-09, 9.25E-13, -3.30484E-09, 3.28637E-09, 9.25E-13, 3.30484E-09, 6.9871999999999992E-08
DataValue, 0.075, 0.05, 6.49097E-09, 1.205E-12, -6.48234E-09, 6.49097E-09, 1.205E-12, 6.48234E-09, 1.2818400000000003E-07
DataValue, 0.1, 0.05, 1.23272E-08, 9.75E-13, -1.23898E-08, 1.23272E-08, 9.75E-13, 1.23898E-08, 2.3344919999999989E-07
